Frequency (Hz),Magnitude (Log Mag dB)
267387387,-92.34333333
268108108,-91.76733333
268828829,-92.919
269549550,-92.53466667
270270270,-92.15133333
270990991,-92.15133333
271711712,-91.95966667
272432432,-93.11066667
273153153,-93.87833333
273873874,-94.26166667
274594595,-95.797
275315315,-95.60533333
276036036,-94.838
276756757,-93.878
277477477,-93.30266667
278198198,-92.727
278918919,-92.343
279639640,-93.68633333
280360360,-94.07
281081081,-94.64566667
281801802,-93.878
282522523,-95.22166667
283243243,-95.797
283963964,-95.22133333
284684685,-94.64566667
285405405,-94.83766667
286126126,-95.60533333
286846847,-95.02966667
287567568,-97.71566667
288288288,-97.908
289009009,-98.29166667
289729730,-97.90766667
290450450,-96.37266667
291171171,-84.86
291891892,-87.54633333
292612613,-87.354
293333333,-85.62766667
294054054,-90.04066667
294774775,-98.29166667
295495495,-99.635
296216216,-99.82666667
296936937,-99.05933333
297657658,-99.82633333
298378378,-99.82666667
299099099,-100.5943333
299819820,-99.82666667
300540541,-99.251
301261261,-100.0186667
301981982,-98.86733333
302702703,-100.0186667
303423423,-101.7453333
304144144,-101.17
304864865,-100.402
305585586,-101.1696667
306306306,-101.9373333
307027027,-101.17
307747748,-101.5536667
308468468,-102.129
309189189,-100.786
309909910,-100.978
310630631,-102.1293333
311351351,-101.7453333
312072072,-100.786
312792793,-101.17
313513514,-100.2103333
314234234,-99.82666667
314954955,-99.251
315675676,-99.251
316396396,-98.67533333
317117117,-99.25133333
317837838,-99.251
318558559,-98.867
319279279,-96.56466667
320000000,-97.908
320720721,-101.7456667
321441441,-101.17
322162162,-100.7863333
322882883,-102.8966667
323603604,-101.1696667
324324324,-103.2803333
325045045,-104.432
325765766,-105.1993333
326486486,-105.5833333
327207207,-105.0073333
327927928,-103.2803333
328648649,-103.472
329369369,-103.4723333
330090090,-104.8153333
330810811,-106.3506667
331531532,-107.31
332252252,-108.2696667
332972973,-107.1183333
333693694,-106.9263333
334414414,-105.775
335135135,-104.8156667
335855856,-106.1586667
336576577,-106.5426667
337297297,-105.967
338018018,-106.1586667
338738739,-109.6126667
339459459,-111.1476667
340180180,-103.8563333
340900901,-102.8966667
341621622,-104.4316667
342342342,-106.159
343063063,-106.3506667
343783784,-109.6126667
344504505,-109.8043333
345225225,-108.2693333
345945946,-110.3803333
346666667,-107.3103333
347387387,-109.4206667
348108108,-104.816
348828829,-104.24
349549550,-106.1586667
350270270,-106.7346667
350990991,-107.118
351711712,-106.5423333
352432432,-109.229
353153153,-110.3803333
353873874,-109.229
354594595,-107.502
355315315,-111.3393333
356036036,-106.159
356756757,-105.5833333
357477477,-108.2693333
358198198,-106.5426667
358918919,-106.3506667
359639640,-107.5016667
360360360,-107.694
361081081,-109.9963333
361801802,-108.2693333
362522523,-103.856
363243243,-101.9376667
363963964,-104.048
364684685,-103.2803333
365405405,-91.76733333
366126126,-89.849
366846847,-96.565
367567568,-93.68633333
368288288,-90.23233333
369009009,-95.22166667
369729730,-100.2103333
370450450,-103.0883333
371171171,-101.9373333
371891892,-105.5833333
372612613,-109.4206667
373333333,-109.4206667
374054054,-110.9556667
374774775,-112.107
375495495,-108.2696667
376216216,-112.683
376936937,-113.2586667
377657658,-109.229
378378378,-110.3803333
379099099,-111.5313333
379819820,-113.2583333
380540541,-111.3396667
381261261,-111.915
381981982,-114.0256667
382702703,-113.0666667
383423423,-114.7933333
384144144,-112.8746667
384864865,-111.1476667
385585586,-111.7233333
386306306,-113.642
387027027,-114.026
387747748,-114.6016667
388468468,-114.026
389189189,-113.642
389909910,-104.6233333
390630631,-110.38
391351351,-114.6016667
392072072,-112.8743333
392792793,-103.6643333
393513514,-112.6826667
394234234,-114.026
394954955,-113.0663333
395675676,-114.7936667
396396396,-104.2396667
397117117,-112.107
397837838,-100.0186667
398558559,-101.7453333
399279279,-113.4503333
400000000,-112.683
400720721,-112.2986667
401441441,-112.8746667
402162162,-113.6423333
402882883,-112.107
403603604,-113.45
404324324,-113.834
405045045,-116.3286667
405765766,-113.0666667
406486486,-113.8336667
407207207,-113.834
407927928,-116.5203333
408648649,-117.288
409369369,-113.642
410090090,-111.1476667
410810811,-114.6016667
411531532,-113.2583333
412252252,-114.7933333
412972973,-114.4096667
413693694,-114.4096667
414414414,-115.1773333
415135135,-115.369
415855856,-114.6016667
416576577,-113.2583333
417297297,-113.642
418018018,-115.5613333
418738739,-115.9446667
419459459,-114.7936667
420180180,-111.7233333
420900901,-116.5203333
421621622,-116.3286667
422342342,-116.137
423063063,-115.753
423783784,-114.7933333
424504505,-116.7123333
425225225,-116.7123333
425945946,-115.753
426666667,-114.7936667
427387387,-116.137
428108108,-114.026
428828829,-116.904
429549550,-115.753
430270270,-115.369
430990991,-117.288
431711712,-118.2473333
432432432,-117.288
433153153,-115.945
433873874,-117.2876667
434594595,-118.4393333
435315315,-109.4206667
436036036,-102.1293333
436756757,-102.5133333
437477477,-94.07033333
438198198,-95.79733333
438918919,-95.797
439639640,-100.2106667
440360360,-102.7046667
441081081,-100.978
441801802,-107.31
442522523,-107.8856667
443243243,-105.0076667
443963964,-114.9853333
444684685,-114.9853333
445405405,-115.5606667
446126126,-116.9043333
446846847,-114.0256667
447567568,-116.712
448288288,-117.288
449009009,-117.8636667
449729730,-116.5203333
450450450,-117.096
451171171,-115.9446667
451891892,-118.0553333
452612613,-117.4796667
453333333,-115.1773333
454054054,-114.6016667
454774775,-114.6016667
455495495,-115.753
456216216,-109.4206667
456936937,-108.6533333
457657658,-108.845
458378378,-110.1886667
459099099,-109.4206667
459819820,-111.9153333
460540541,-108.6533333
461261261,-112.4906667
461981982,-113.4503333
462702703,-114.4096667
463423423,-112.107
464144144,-115.561
464864865,-116.5203333
465585586,-117.288
466306306,-116.3286667
467027027,-118.0556667
467747748,-115.177
468468468,-115.7526667
469189189,-109.421
469909910,-110.572
470630631,-107.118
471351351,-111.1476667
472072072,-116.1366667
472792793,-114.0256667
473513514,-109.8046667
474234234,-110.764
474954955,-112.6826667
475675676,-111.7233333
476396396,-112.299
477117117,-110.572
477837838,-109.037
478558559,-110.572
479279279,-109.9966667
480000000,-112.299
480720721,-114.6016667
481441441,-117.48
482162162,-115.753
482882883,-115.369
483603604,-117.0963333
